"","enrolID","startaar","startsn","Uddannelse","startramme","Ramme_kode","startstudordna","Studieordningskode","startfak","slutramme","slutsn","slutfak","NU","Norm tid","Norm+1 aar","statussn","udmeldsn","fradatosn","slutdatosn","stype","yearOfEnrolment","EndSemester","SPV","1_T_atnBy","1_T_atpIn","1_NT_atnBy","1_NT_atpIn","1_El_atnBy","1_El_atpIn","1_Pr_atnBy","1_Pr_atpIn","2_T_atnBy","2_T_atpIn","2_NT_atnBy","2_NT_atpIn","2_El_atnBy","2_El_atpIn","2_Pr_atnBy","2_Pr_atpIn","3_T_atnBy","3_T_atpIn","3_NT_atnBy","3_NT_atpIn","3_El_atnBy","3_El_atpIn","3_Pr_atnBy","3_Pr_atpIn","4_T_atnBy","4_T_atpIn","4_NT_atnBy","4_NT_atpIn","4_El_atnBy","4_El_atpIn","4_Pr_atnBy","4_Pr_atpIn","5_T_atnBy","5_T_atpIn","5_NT_atnBy","5_NT_atpIn","5_El_atnBy","5_El_atpIn","5_Pr_atnBy","5_Pr_atpIn","6_T_atnBy","6_T_atpIn","6_NT_atnBy","6_NT_atpIn","6_El_atnBy","6_El_atpIn","6_Pr_atnBy","6_Pr_atpIn","7_T_atnBy","7_T_atpIn","7_NT_atnBy","7_NT_atpIn","7_El_atnBy","7_El_atpIn","7_Pr_atnBy","7_Pr_atpIn","8_T_atnBy","8_T_atpIn","8_NT_atnBy","8_NT_atpIn","8_El_atnBy","8_El_atpIn","8_Pr_atnBy","8_Pr_atpIn","9_T_atnBy","9_T_atpIn","9_NT_atnBy","9_NT_atpIn","9_El_atnBy","9_El_atpIn","9_Pr_atnBy","9_Pr_atpIn","10_T_atnBy","10_T_atpIn","10_NT_atnBy","10_NT_atpIn","10_El_atnBy","10_El_atpIn","10_Pr_atnBy","10_Pr_atpIn","1_El_nom","1_NT_nom","1_Pr_nom","1_T_nom","2_El_nom","2_NT_nom","2_Pr_nom","2_T_nom","3_El_nom","3_NT_nom","3_Pr_nom","3_T_nom","4_El_nom","4_NT_nom","4_Pr_nom","4_T_nom","5_El_nom","5_NT_nom","5_Pr_nom","5_T_nom","6_El_nom","6_NT_nom","6_Pr_nom","6_T_nom","1_El_mGPA","1_NT_mGPA","1_Pr_mGPA","1_T_mGPA","2_El_mGPA","2_NT_mGPA","2_Pr_mGPA","2_T_mGPA","3_El_mGPA","3_NT_mGPA","3_Pr_mGPA","3_T_mGPA","4_El_mGPA","4_NT_mGPA","4_Pr_mGPA","4_T_mGPA","5_El_mGPA","5_NT_mGPA","5_Pr_mGPA","5_T_mGPA","6_El_mGPA","6_NT_mGPA","6_Pr_mGPA","6_T_mGPA","7_El_mGPA","7_NT_mGPA","7_Pr_mGPA","7_T_mGPA","8_El_mGPA","8_NT_mGPA","8_Pr_mGPA","8_T_mGPA","9_El_mGPA","9_NT_mGPA","9_Pr_mGPA","9_T_mGPA","10_El_mGPA","10_NT_mGPA","10_Pr_mGPA","10_T_mGPA"
"272",403,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Aktiv","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2017-05-30,"kandidat",2014,6,"MSc2011",0,0,0,0,0,5,15,15,5,5,5,5,0,0,30,15,5,5,10,5,0,0,30,0,5,0,10,0,0,10,60,30,5,0,10,0,0,0,60,0,5,0,10,0,5,5,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,0,10,0,NA,4,8.5,4,NA,4,8.5,2,0,4,9,2,0,4,9,2,1.33333333333333,4,9,2,1.33333333333333,4,9,2,1.33333333333333,4,9,2,1.33333333333333,4,9,2,1.33333333333333,4,9,2
"273",404,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-15,"kandidat",2014,4,"MSc2011",0,0,0,0,0,5,0,15,0,5,5,5,5,10,30,30,0,5,10,5,5,0,30,0,5,5,10,0,5,0,60,30,5,5,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,0,0,0,7,4,4.66666666666667,0,7,3,4.66666666666667,0,7,3,5.25,2.33333333333333,7,3,5.25,1,7,3,5.25,1,7,3,5.25,1,7,3,5.25,1,7,3,5.25,1,7,3,5.25,1
"274",405,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-15,"kandidat",2014,4,"MSc2011",0,0,0,0,0,0,15,15,0,5,5,5,0,15,30,15,0,5,10,5,0,5,30,0,5,5,10,0,0,0,60,30,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,0,4,0,NA,10,5.5,-5,NA,7,5.5,-5,NA,7,6,-2.75,NA,7,6,-2.75,NA,7,6,-2.75,NA,7,6,-2.75,NA,7,6,-2.75,NA,7,6,-2.75,NA,7,6,-2.75
"275",406,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-15,"kandidat",2014,4,"MSc2011",0,0,0,0,0,0,15,15,0,0,5,5,5,10,30,15,5,5,10,5,5,5,30,0,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,0,10,0,10,12,11,0,10,11,11,12,10,11,10.6666666666667,12,10,11,10.6666666666667,12,10,11,10.6666666666667,12,10,11,10.6666666666667,12,10,11,10.6666666666667,12,10,11,10.6666666666667,12,10,11,10.6666666666667,12
"276",407,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-15,"kandidat",2014,4,"MSc2011",0,0,0,0,0,0,15,15,0,0,5,5,0,15,30,15,0,5,10,5,0,5,30,0,5,5,10,0,0,0,60,30,5,5,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,0,4,0,NA,10,5.5,0,NA,7,5.5,-3,NA,7,7,2,NA,7,7,1.33333333333333,NA,7,7,1.33333333333333,NA,7,7,1.33333333333333,NA,7,7,1.33333333333333,NA,7,7,1.33333333333333,NA,7,7,1.33333333333333
"277",408,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-15,"kandidat",2014,4,"MSc2011",0,0,0,0,0,0,15,15,0,0,5,5,5,10,30,15,5,5,10,5,5,5,30,0,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,0,10,0,7,4,8.5,0,7,5.5,8.5,10,7,5.5,9,10,7,5.5,9,10,7,5.5,9,10,7,5.5,9,10,7,5.5,9,10,7,5.5,9,10,7,5.5,9,10
"278",409,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-22,"kandidat",2014,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,5,10,15,15,5,0,10,0,5,5,30,15,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,4,4,4,7,7,1.33333333333333,4,7,7,1.5,4,7,7,3.2,4,7,7,3.2,4,7,7,3.2,4,7,7,3.2,4,7,7,3.2,4,7,7,3.2,4,7,7,3.2,4
"279",410,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-22,"kandidat",2014,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,5,5,30,15,5,0,10,0,5,5,30,0,5,0,10,0,5,5,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,7,4,4,4,8.5,5.5,4,4,8.5,5.5,4,4,8.5,7,4,4,8.5,7,4,4,8.5,7,4,4,8.5,7,4,4,8.5,7,4,4,8.5,7,4,4,8.5,7,4
"280",411,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-22,"kandidat",2014,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,5,10,30,15,5,0,10,0,5,5,30,0,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,4,7,7,10,8,7,7,10,8,7,7,10,8,8.66666666666667,7,10,8,8.66666666666667,7,10,8,8.66666666666667,7,10,8,8.66666666666667,7,10,8,8.66666666666667,7,10,8,8.66666666666667,7,10,8,8.66666666666667,7
"281",412,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-22,"kandidat",2014,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,5,10,30,15,5,0,10,0,5,5,30,0,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,4,7,2,7,7,5.5,2,7,7,5.5,2,7,7,7,2,7,7,7,2,7,7,7,2,7,7,7,2,7,7,7,2,7,7,7,2,7,7,7,2
"282",413,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-22,"kandidat",2014,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,5,10,30,15,5,0,10,0,5,5,30,0,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,4,4,5,7,5.5,5.5,5,7,5.5,5.5,5,7,5.5,7.66666666666667,5,7,5.5,7.66666666666667,5,7,5.5,7.66666666666667,5,7,5.5,7.66666666666667,5,7,5.5,7.66666666666667,5,7,5.5,7.66666666666667,5,7,5.5,7.66666666666667,5
"283",414,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-22,"kandidat",2014,4,"MSc2011",5,5,5,5,0,5,15,15,5,0,10,5,5,10,30,15,5,0,10,0,5,0,30,0,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,2,4,2,4,6,5.5,2,4,6,5.5,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2
"284",415,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-22,"kandidat",2014,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,5,10,30,15,5,0,10,0,5,5,30,0,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,2,4,4,4,6,5.5,4,4,6,5.5,4,4,6,7.66666666666667,4,4,6,7.66666666666667,4,4,6,7.66666666666667,4,4,6,7.66666666666667,4,4,6,7.66666666666667,4,4,6,7.66666666666667,4,4,6,7.66666666666667,4
"285",416,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-23,"kandidat",2014,4,"MSc2011",0,5,5,5,0,0,15,15,5,5,10,5,5,10,30,15,5,0,10,0,5,5,30,0,5,0,10,0,5,5,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,2,4,0,2,4.5,7,1,2,4.5,7,1,2,4.5,8.66666666666667,1,2,4.5,8.66666666666667,1,2,4.5,8.66666666666667,1,2,4.5,8.66666666666667,1,2,4.5,8.66666666666667,1,2,4.5,8.66666666666667,1,2,4.5,8.66666666666667,1
"286",417,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-23,"kandidat",2014,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,5,10,30,15,5,0,10,0,5,5,30,0,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,4,4,4,4,7,7,4,4,7,7,4,4,7,8.66666666666667,4,4,7,8.66666666666667,4,4,7,8.66666666666667,4,4,7,8.66666666666667,4,4,7,8.66666666666667,4,4,7,8.66666666666667,4,4,7,8.66666666666667,4
"287",418,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-23,"kandidat",2014,4,"MSc2011",0,5,5,5,0,0,15,15,5,5,10,5,0,10,30,15,5,0,10,0,0,5,30,0,5,0,10,0,0,0,60,30,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,4,4,0,NA,3,7,5,NA,3,7,5,NA,3,8.66666666666667,5,NA,3,8.66666666666667,5,NA,3,8.66666666666667,5,NA,3,8.66666666666667,5,NA,3,8.66666666666667,5,NA,3,8.66666666666667,5,NA,3,8.66666666666667,5
"288",419,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-23,"kandidat",2014,4,"MSc2011",0,0,0,0,0,5,15,15,0,0,5,5,5,10,30,15,5,5,10,5,5,0,30,0,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,0,10,0,10,10,7,0,10,8.5,7,10,10,8.5,7,10,10,8.5,7,10,10,8.5,7,10,10,8.5,7,10,10,8.5,7,10,10,8.5,7,10,10,8.5,7,10
"289",420,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-23,"kandidat",2014,4,"MSc2011",5,5,5,5,0,5,15,15,5,0,10,5,0,10,30,15,5,0,10,0,0,0,30,0,5,0,10,0,0,0,60,30,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,10,12,12,NA,11,11,12,NA,11,11,12,NA,11,11.3333333333333,12,NA,11,11.3333333333333,12,NA,11,11.3333333333333,12,NA,11,11.3333333333333,12,NA,11,11.3333333333333,12,NA,11,11.3333333333333,12,NA,11,11.3333333333333,12
"290",421,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-23,"kandidat",2014,4,"MSc2011",5,5,5,5,0,5,15,15,5,0,10,5,0,10,30,15,5,0,10,0,0,0,30,0,5,0,10,0,0,0,60,30,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5,0,10,0,0,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,10,12,10,NA,8.5,11,10,NA,8.5,11,10,NA,8.5,11.3333333333333,10,NA,8.5,11.3333333333333,10,NA,8.5,11.3333333333333,10,NA,8.5,11.3333333333333,10,NA,8.5,11.3333333333333,10,NA,8.5,11.3333333333333,10,NA,8.5,11.3333333333333,10
"291",422,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-24,"kandidat",2014,4,"MSc2011",0,0,0,0,0,0,0,15,0,0,5,5,5,10,30,30,0,5,10,5,5,5,30,0,5,5,10,0,5,0,60,30,5,0,10,0,5,5,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,0,0,0,4,10,4.66666666666667,0,4,10,4.66666666666667,-4.5,4,10,5.25,-2.33333333333333,4,10,5.25,-2.33333333333333,4,10,5.25,-2.33333333333333,4,10,5.25,-2.33333333333333,4,10,5.25,-2.33333333333333,4,10,5.25,-2.33333333333333,4,10,5.25,-2.33333333333333
"292",423,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-24,"kandidat",2014,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,5,10,15,15,5,0,10,0,5,5,30,15,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,7,10,4,2,9.5,3.33333333333333,4,2,9.5,3,4,2,9.5,3.8,4,2,9.5,3.8,4,2,9.5,3.8,4,2,9.5,3.8,4,2,9.5,3.8,4,2,9.5,3.8,4,2,9.5,3.8,4
"293",424,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-24,"kandidat",2014,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,5,10,15,15,5,0,10,0,5,5,30,15,5,0,10,0,5,0,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,2,7,2,4,4.5,2.33333333333333,2,4,4.5,2.25,2,4,4.5,3.2,2,4,4.5,3.2,2,4,4.5,3.2,2,4,4.5,3.2,2,4,4.5,3.2,2,4,4.5,3.2,2,4,4.5,3.2,2
"294",425,2014,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2014-09-01,2016-06-24,"kandidat",2014,4,"MSc2011",5,5,5,5,0,5,15,15,5,0,10,5,5,10,30,15,5,0,10,0,5,0,30,0,5,0,10,0,5,5,60,30,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5,0,10,0,5,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,2,12,4,1,6,9.5,4,1,6,9.5,4,1,6,10.3333333333333,4,1,6,10.3333333333333,4,1,6,10.3333333333333,4,1,6,10.3333333333333,4,1,6,10.3333333333333,4,1,6,10.3333333333333,4,1,6,10.3333333333333,4
"295",427,2015,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","1. semester Medialogi","NJK77141","TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2015-09-01,2015-12-03,"kandidat",2015,1,"MSc2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
